society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Nc31,Cahuilla (Desert),xd1131,cahu1264,Cahuilla,Uto-Aztecan,EA001,6,56-65%,1870,with special reference to the Desert Cahuilla,
Nc32,Cupeño,xd1132,cupe1243,Cupeño,Uto-Aztecan,EA001,6,56-65%,1870,,
Nc33,Luiseño,xd1133,luis1253,Luiseno,Uto-Aztecan,EA001,6,56-65%,1860,,
Nc5,Central Sierra Miwok,xd1136,cent2140,Central Sierra Miwok,Miwok-Costanoan,EA001,6,56-65%,1850,with special reference to the Central Sierra group,
Nd26,Wadatkuht,xd992,sout2967,South Northern Paiute,Uto-Aztecan,EA001,6,56-65%,1870,,
Nd28,Toedokado,xd1161,sout2967,South Northern Paiute,Uto-Aztecan,EA001,6,56-65%,1870,,
Nd29,Tunava (Deep Springs and Fish Lake),xd1162,mono1275,Mono (USA),Uto-Aztecan,EA001,6,56-65%,1870,including the Deep Springs Valley and Fish Lake Valley groups,
Nd31,Koso,xd1165,pana1305,Panamint,Uto-Aztecan,EA001,6,56-65%,1850,,
Nd32,Tümpisa Shoshone (Saline and Panamint),xd1166,pana1305,Panamint,Uto-Aztecan,EA001,6,56-65%,1850,with special reference to those of Saline Valley,
Nd34,Lida Shoshoni,xd1168,west2622,Western Shoshoni,Uto-Aztecan,EA001,6,56-65%,1870,,
Nd35,Mahaguaduka,xd1169,west2622,Western Shoshoni,Uto-Aztecan,EA001,6,56-65%,1870,,
Nd38,Ely Shoshoni,xd1172,west2622,Western Shoshoni,Uto-Aztecan,EA001,6,56-65%,1870,,
Nd40,Tubaduka,xd1175,west2622,Western Shoshoni,Uto-Aztecan,EA001,6,56-65%,1870,,
Nd41,Wadaduka,xd1176,west2622,Western Shoshoni,Uto-Aztecan,EA001,6,56-65%,1870,,
Nd50,Panguitch,xd1186,utee1244,Ute,Uto-Aztecan,EA001,6,56-65%,1860,,
Nd51,Moapa,xd1187,sout2969,Southern Paiute,Uto-Aztecan,EA001,6,56-65%,1860,,
Nd54,Chemehuevi,xd1190,chem1251,Chemehuevi,Uto-Aztecan,EA001,6,56-65%,1860,Colorado River Reservation,
Nd55,Southern Paiute (Las Vegas),xd1189,sout2969,Southern Paiute,Uto-Aztecan,EA001,6,56-65%,1860,"including the Pahrump, Ash Medows, and Tule Springs groups",
Nd65,Hualapai,xd1202,wala1270,Walapai,Cochimi-Yuman,EA001,6,56-65%,1870,,
Nd66,Yavapai,xd1203,yava1252,Yavapai,Cochimi-Yuman,EA001,6,56-65%,1870,with exdlusive reference to the Northeastern Yavapai,
Nd67,Tolkepaya,xd1204,yava1252,Yavapai,Cochimi-Yuman,EA001,6,56-65%,1870,,
Nh1,Chiricahua,xd1259,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,EA001,6,56-65%,1880,Central band,
Nh23,Kewyipaya,xd1274,yava1252,Yavapai,Cochimi-Yuman,EA001,6,56-65%,1870,,
Nh24,Lipan Apache,xd1275,lipa1241,Lipan Apache,Athabaskan-Eyak-Tlingit,EA001,6,56-65%,1880,,
Sh6,Chamacoco,xd1393,cham1315,Chamacoco,Zamucoan,EA001,6,56-65%,1890,,
Aa7,Naron,xd7,naro1249,Naro,Khoe-Kwadi,EA001,7,66-75%,1910,,
Id4,Diyari,xd779,dier1241,Dieri,Pama-Nyungan,EA001,7,66-75%,1900,,
Id7,Murriny Patha,xd782,murr1258,Murriny Patha,Southern Daly,EA001,7,66-75%,1940,,
Nd36,Wiyambituka,xd1170,west2622,Western Shoshoni,Uto-Aztecan,EA001,7,66-75%,1870,,
Nd37,Railroad Valley Shoshoni,xd1171,west2622,Western Shoshoni,Uto-Aztecan,EA001,7,66-75%,1870,,
Nd53,Southern Paiute (Kaibab),xd1189,sout2969,Southern Paiute,Uto-Aztecan,EA001,7,66-75%,1860,,
Aa1,!Kung,xd1,juho1239,South-Eastern Ju,Kxa,EA001,8,76-85%,1950,Nyai Nyae region,
Eg1,Chenchu,xd672,chen1255,Chenchu,Dravidian,EA001,8,76-85%,1940,with special reference to the forest group,
Nd33,Beatty,xd1167,pana1305,Panamint,Uto-Aztecan,EA001,8,76-85%,1870,including the Belted Range group,
